"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp1_baseline"
"08/07/2026 20:13:58:949 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","num-nodes","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","37","0","0","0","0","0","100","0","0","0"
"25","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","18","0.5","0","0.5","0","0","99.5","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","14","2.6000000000000085","0","2.6000000000000085","0","0","97.39999999999999","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","38","0","0","0","0","0","100","0","0","0"
"25","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","38","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","19","0.4000000000000057","0","0.4000000000000057","0","0","99.6","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","39","0","0","0","0","0","100","0","0","0"
"25","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","39","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","15","1.7999999999999972","0","1.7999999999999972","0","0","98.2","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","20","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","21","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"25","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","16","1.5999999999999943","0","1.5999999999999943","0","0","98.4","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","22","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"25","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","48","0","0","0","0","0","100","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","23","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","17","1.0999999999999943","0","1.0999999999999943","0","0","98.9","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","24","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","43","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","43","0","0","0","0","0","100","0","0","0"
"25","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","49","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","18","0.7000000000000028","0","0.7000000000000028","0","0","99.3","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","25","0","0","0","0","0","100","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"25","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","50","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","26","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","19","0.5","0","0.5","0","0","99.5","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","27","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","20","0.4000000000000057","0","0.4000000000000057","0","0","99.6","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","43","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","28","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","21","0.4000000000000057","0","0.4000000000000057","0","0","99.6","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","29","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","30","0","0","0","0","0","100","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","22","0.4000000000000057","0","0.4000000000000057","0","0","99.6","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","31","0","0","0","0","0","100","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","48","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","48","0","0","0","0","0","100","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","32","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","23","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","49","0","0","0","0","0","100","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","33","0","0","0","0","0","100","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","49","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","24","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","34","0","0","0","0","0","100","0","0","0"
"28","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","50","0","0","0","0","0","100","0","0","0"
"27","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","50","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","35","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","25","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","48","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","36","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","26","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","49","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","37","0","0","0","0","0","100","0","0","0"
"26","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","50","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","27","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","38","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","28","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","39","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","29","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","30","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","31","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","43","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","32","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","33","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","34","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","35","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","48","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","36","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","49","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","37","0","0","0","0","0","100","0","0","0"
"30","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","50","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","38","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","39","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"29","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
